name,date
JX161293_1998-09-18,1998.71232876712
151517364_2016-10-12,2016.77868852459
151699893_2016-07-01,2016.49726775956
151948048_2017-07-27,2017.56712328767
JX161050_2008-01-28,2008.0737704918
JX160171_2009-10-08,2009.76712328767
151637461_2016-04-08,2016.26775956284
151646538_2016-04-08,2016.26775956284
KY579708_2011-05-24,2011.39178082192
JX160898_2002-10-08,2002.76712328767
JX161003_2006-06-12,2006.44383561644
JX160894_2004-03-17,2004.20765027322
JX160920_2001-07-30,2001.57534246575
JX160628_1999-12-22,1999.97260273973
JX161234_2003-03-10,2003.18630136986
JX160999_2006-03-13,2006.19452054795
JX160418_2007-07-05,2007.50684931507
JX161073_2005-11-11,2005.8602739726
JX161225_2005-09-27,2005.73698630137
151520053_2016-05-12,2016.3606557377
JX160563_2009-10-27,2009.81917808219
151708981_2016-09-15,2016.70491803279
151720266_2018-04-19,2018.29589041096
JX160468_2002-12-02,2002.91780821918
JX160209_2003-03-25,2003.22739726027
JX160550_2000-05-23,2000.39071038251
JX160147_2005-04-21,2005.30136986301
JX160152_2001-11-12,2001.86301369863
JX160506_2008-10-24,2008.81147540984
JX160212_2000-06-07,2000.43169398907
JX160228_1998-12-30,1998.99452054795
JX160441_2000-04-07,2000.2650273224
JX160350_2005-11-30,2005.91232876712
JX161373_2008-11-24,2008.89617486339
JX160865_2007-02-19,2007.13424657534
JX160700_2003-06-02,2003.41643835616
JX160129_1999-01-21,1999.05479452055
JX160565_2005-04-07,2005.26301369863
JX160988_2001-06-04,2001.42191780822
JX160632_2000-05-10,2000.35519125683
JX160593_2001-10-22,2001.80547945205
JX161054_2007-01-27,2007.07123287671
JX160247_2001-01-08,2001.01917808219
JX160420_2000-10-10,2000.77322404372
JX161358_2003-04-25,2003.31232876712
JX161269_2005-01-31,2005.08219178082
JX160280_1999-10-19,1999.79726027397
JX160724_2001-01-25,2001.06575342466
JX160436_2000-10-24,2000.81147540984
JX161168_2002-06-03,2002.41917808219
JX160349_2001-04-24,2001.3095890411
JX161063_2002-08-08,2002.6
JX160414_2008-01-03,2008.00546448087
JX160694_2000-05-17,2000.37431693989
JX160174_2002-06-12,2002.44383561644
JX160387_2002-11-21,2002.88767123288
JX160986_2000-10-31,2000.8306010929
151614648_2016-02-11,2016.11202185792
JX161224_2006-06-22,2006.47123287671
JX161008_2003-06-10,2003.43835616438
151984315_2017-09-12,2017.69589041096
JX161158_2003-05-16,2003.3698630137
JX160582_2003-06-26,2003.48219178082
JX160439_2007-09-18,2007.71232876712
JX160276_2005-10-21,2005.80273972603
KY579650_2005-10-21,2005.80273972603
JX160590_2000-05-09,2000.35245901639
JX160369_2004-06-24,2004.4781420765
JX161006_2003-05-08,2003.34794520548
JX160221_1999-06-22,1999.47123287671
JX160617_2008-08-22,2008.6393442623
151285251_2015-09-15,2015.70410958904
151534944_2015-09-28,2015.7397260274
152080168_2017-12-13,2017.94794520548
152214331_2018-06-01,2018.41369863014
152243148_2018-06-22,2018.47123287671
JX160249_2005-01-26,2005.06849315068
JX161337_2001-01-08,2001.01917808219
JX160488_2007-06-22,2007.47123287671
JX160354_2007-06-22,2007.47123287671
JX160760_2005-01-14,2005.03561643836
JX160355_2007-03-06,2007.17534246575
JX160653_2004-09-03,2004.67213114754
151850673_2017-03-06,2017.17534246575
KY579659_2009-05-07,2009.34520547945
JX160257_2003-10-30,2003.82739726027
JX161418_2006-06-15,2006.45205479452
JX160273_2004-02-03,2004.09016393443
JX161061_1999-03-30,1999.24109589041
JX160390_2000-06-28,2000.48907103825
JX161374_2000-06-22,2000.47267759563
JX160776_2004-04-20,2004.30054644809
JX161470_2006-03-21,2006.21643835616
JX161180_2002-11-21,2002.88767123288
JX160400_2007-08-13,2007.61369863014
JX160918_1999-02-17,1999.12876712329
JX161363_2001-03-29,2001.23835616438
JX160750_2007-01-08,2007.01917808219
151409713_2018-11-15,2018.87123287671
152062377_2017-11-17,2017.87671232877
152074707_2018-08-30,2018.6602739726
152360394_2018-12-13,2018.94794520548
JX160194_1999-04-23,1999.30684931507
JX160810_1999-01-28,1999.07397260274
JX160554_1999-02-04,1999.09315068493
JX160942_1999-07-08,1999.51506849315
JX161319_2002-07-11,2002.52328767123
JX160487_2000-02-16,2000.12568306011
JX161480_1998-12-02,1998.91780821918
JX160335_2006-10-30,2006.82739726027
JX161351_2006-12-12,2006.94520547945
JX160151_2001-12-12,2001.94520547945
JX160337_2002-07-19,2002.54520547945
JX161042_2008-12-23,2008.97540983607
JX160231_2000-02-23,2000.14480874317
KY579675_2009-09-11,2009.69315068493
152038015_2017-11-15,2017.87123287671
JX161280_2005-04-18,2005.29315068493
JX160493_2001-09-26,2001.73424657534
JX160404_2001-11-12,2001.86301369863
JX160716_2005-02-14,2005.12054794521
JX160454_2006-12-02,2006.91780821918
KY579717_2007-01-26,2007.06849315068
JX160746_2009-04-23,2009.30684931507
JX160749_2006-06-09,2006.43561643836
KY579712_2010-07-01,2010.49589041096
151468993_2015-06-29,2015.4904109589
151743139_2016-09-12,2016.69672131148
JX160745_2003-05-30,2003.40821917808
JX160893_2002-04-15,2002.28493150685
JX160732_2002-10-24,2002.81095890411
151289155_2015-03-24,2015.22465753425
JX160308_2004-10-25,2004.81420765027
JX160658_2000-04-28,2000.32240437158
JX160786_2008-03-11,2008.1912568306
JX160742_1999-10-26,1999.81643835616
151315195_2014-09-09,2014.68767123288
151496881_2015-07-23,2015.55616438356
151292308_2014-08-05,2014.59178082192
JX160491_2004-11-12,2004.86338797814
JX160977_1999-06-08,1999.43287671233
151643401_2016-04-06,2016.26229508197
39472_2016-12-28,2016.98907103825
JX161223_2001-04-10,2001.27123287671
JX160568_2002-11-11,2002.8602739726
KY579660_2009-11-04,2009.84109589041
JX160737_2002-03-18,2002.20821917808
JX160880_2007-08-09,2007.60273972603
JX160892_2000-10-19,2000.79781420765
JX161077_2004-07-26,2004.56557377049
151750231_2016-10-07,2016.7650273224
JX161052_2007-03-27,2007.23287671233
JX160686_2006-12-07,2006.93150684932
JX161227_2000-10-06,2000.76229508197
151479142_2016-03-09,2016.18579234973
JX161240_2003-11-20,2003.88493150685
JX161048_2008-03-07,2008.18032786885
KY579703_2001-04-26,2001.31506849315
JX160432_2001-02-14,2001.12054794521
JX160775_1997-11-19,1997.88219178082
JX160788_2003-10-23,2003.80821917808
JX160184_2004-03-02,2004.16666666667
JX161151_2007-03-15,2007.2
JX161174_2004-04-02,2004.25136612022
JX160814_2009-08-28,2009.65479452055
JX160759_1999-04-19,1999.29589041096
JX161399_1999-02-23,1999.14520547945
151295836_2015-11-03,2015.83835616438
JX160460_2008-07-08,2008.51639344262
151705317_2016-08-09,2016.60382513661
JX160224_2001-07-23,2001.55616438356
JX160677_2005-09-01,2005.66575342466
JX161094_2001-05-23,2001.38904109589
151932910_2017-07-03,2017.50136986301
JX160356_2007-07-12,2007.52602739726
JX160470_2005-06-22,2005.47123287671
JX160668_2003-01-08,2003.01917808219
JX160829_2008-03-31,2008.24590163934
JX161142_2009-01-30,2009.07945205479
JX161307_2009-07-06,2009.5095890411
KY579714_2004-10-18,2004.79508196721
JX161471_2002-01-10,2002.02465753425
JX160627_2004-04-30,2004.32786885246
JX160815_2001-11-15,2001.87123287671
JX161357_2006-08-01,2006.58082191781
KY579662_2011-05-25,2011.39452054795
JX160163_2006-11-27,2006.90410958904
KY579649_2011-01-06,2011.01369863014
JX160820_2003-01-11,2003.02739726027
JX161085_2009-01-29,2009.07671232877
KY579663_2005-04-08,2005.26575342466
JX160170_1999-01-21,1999.05479452055
JX160581_2000-02-09,2000.10655737705
JX161088_2005-06-14,2005.44931506849
JX161082_2008-08-12,2008.61202185792
JX161381_2004-08-04,2004.59016393443
JX161072_2004-09-24,2004.72950819672
JX161251_2002-08-12,2002.61095890411
JX160445_1999-04-27,1999.31780821918
JX160740_2005-04-14,2005.28219178082
JX161182_2007-09-07,2007.68219178082
KY579684_2012-05-17,2012.37431693989
JX161111_1999-11-11,1999.8602739726
JX161156_2000-06-12,2000.44535519126
JX160489_2007-06-05,2007.42465753425
JX160528_2007-08-13,2007.61369863014
JX161060_2002-04-25,2002.31232876712
JX161095_2003-01-03,2003.00547945205
JX160877_2007-04-03,2007.25205479452
JX161067_2001-04-23,2001.30684931507
JX160929_2008-10-01,2008.74863387978
151899217_2017-05-16,2017.3698630137
35406_2014-05-13,2014.36164383562
JX160833_2004-12-10,2004.93989071038
JX160397_2001-09-10,2001.6904109589
152218668_2018-05-24,2018.39178082192
JX161423_2006-09-13,2006.69863013699
JX160272_2006-01-30,2006.07945205479
JX161183_2008-08-05,2008.59289617486
JX160523_2008-09-02,2008.6693989071
JX161040_2005-09-19,2005.71506849315
JX160576_2003-11-25,2003.89863013699
151324752_2015-04-21,2015.30136986301
151826638_2017-02-09,2017.10684931507
JX161024_2009-07-14,2009.53150684932
JX161162_2007-03-26,2007.2301369863
JX160293_2006-12-08,2006.93424657534
JX160164_2000-08-30,2000.66120218579
152151442_2018-07-22,2018.55342465753
JX160767_2004-06-01,2004.41530054645
JX161292_2006-09-19,2006.71506849315
152151331_2018-03-05,2018.17260273973
64444_2018-03-22,2018.21917808219
KY579729_2013-03-06,2013.17534246575
JX161254_2009-04-02,2009.24931506849
151794904_2017-01-20,2017.05205479452
151935250_2017-07-12,2017.52602739726
JX160652_2009-04-14,2009.28219178082
KY579701_2012-06-12,2012.44535519126
JX160858_1999-09-22,1999.72328767123
151340038_2014-10-02,2014.75068493151
151355323_2014-12-04,2014.92328767123
JX160113_2007-04-11,2007.27397260274
JX161069_2004-02-12,2004.11475409836
JX160389_2005-03-09,2005.18356164384
JX160599_2004-08-04,2004.59016393443
JX161249_2002-12-24,2002.97808219178
JX161216_2005-08-04,2005.58904109589
KY579715_2006-12-18,2006.96164383562
JX160223_2005-11-03,2005.83835616438
JX160557_2004-07-23,2004.55737704918
JX160961_2001-03-29,2001.23835616438
JX161020_2006-09-11,2006.69315068493
JX160852_2005-05-27,2005.4
JX160312_1999-10-16,1999.78904109589
JX160461_2009-02-05,2009.09589041096
JX160558_2006-01-09,2006.02191780822
JX161079_2008-01-14,2008.03551912568
JX161340_1999-05-17,1999.37260273973
JX160566_2002-12-09,2002.93698630137
47491_2015-03-19,2015.21095890411
JX160521_2002-04-09,2002.26849315068
JX161205_2002-04-15,2002.28493150685
JX161143_2000-10-19,2000.79781420765
JX160154_1998-12-14,1998.95068493151
JX161232_2000-08-23,2000.64207650273
JX160792_1999-05-13,1999.36164383562
JX161368_2006-03-23,2006.22191780822
JX161059_2009-07-23,2009.55616438356
JX160819_2000-09-13,2000.69945355191
JX160573_2006-10-16,2006.78904109589
JX160959_2004-03-23,2004.22404371585
JX161425_2002-05-29,2002.40547945205
151017475_2015-04-23,2015.30684931507
152326980_2018-10-04,2018.75616438356
82197_2011-08-29,2011.65753424658
KY579705_2008-07-17,2008.54098360656
151542330_2015-10-23,2015.80821917808
JX160587_2002-10-11,2002.77534246575
JX160305_2006-11-13,2006.86575342466
151429147_2015-03-19,2015.21095890411
151528012_2015-10-21,2015.80273972603
151654525_2016-04-28,2016.32240437158
151518267_2015-09-17,2015.7095890411
151521390_2015-09-24,2015.72876712329
JX160612_2008-12-10,2008.93989071038
151180578_2014-03-26,2014.2301369863
JX160261_2001-07-11,2001.52328767123
JX161281_2001-05-16,2001.3698630137
JX160435_2008-11-11,2008.8606557377
JX160756_2008-01-29,2008.07650273224
JX160797_2001-11-08,2001.85205479452
151301815_2018-05-30,2018.40821917808
151379011_2014-12-05,2014.92602739726
151379497_2015-01-07,2015.01643835616
151725051_2016-08-15,2016.62021857923
151810282_2017-06-22,2017.47123287671
152137675_2018-02-20,2018.13698630137
152039278_2017-10-17,2017.79178082192
151924812_2017-06-23,2017.47397260274
151931011_2017-06-30,2017.49315068493
152192043_2018-04-26,2018.31506849315
71886_2015-03-25,2015.22739726027
JX161045_2009-11-23,2009.89315068493
152166427_2018-03-23,2018.22191780822
78721_2012-10-10,2012.77322404372
JX161393_2003-11-11,2003.8602739726
JX160274_2005-04-19,2005.29589041096
JX160486_2008-04-04,2008.25683060109
JX161035_2004-05-17,2004.37431693989
JX161152_2009-04-14,2009.28219178082
151189251_2014-03-14,2014.19726027397
151582135_2018-12-07,2018.93150684932
JX160127_2007-08-28,2007.65479452055
JX160426_2002-07-15,2002.53424657534
JX160250_2004-03-11,2004.1912568306
JX160409_2003-08-27,2003.65205479452
JX160251_2007-07-23,2007.55616438356
JX160713_2008-10-24,2008.81147540984
151513195_2018-10-11,2018.77534246575
JX161459_2004-12-08,2004.93442622951
74238_2014-01-21,2014.05479452055
JX160891_2009-07-21,2009.55068493151
JX160546_2000-08-14,2000.6174863388
JX160624_1998-12-02,1998.91780821918
JX161009_2003-07-30,2003.57534246575
JX161452_2004-04-20,2004.30054644809
JX160982_2009-10-20,2009.8
JX161283_2009-10-20,2009.8
JX160879_2003-04-11,2003.27397260274
JX161171_1999-11-03,1999.83835616438
JX161298_2001-06-12,2001.44383561644
151843161_2017-02-20,2017.13698630137
JX161410_2005-07-01,2005.49589041096
JX160345_2000-03-09,2000.18579234973
JX160325_2004-05-25,2004.39617486339
JX160656_2002-02-05,2002.09589041096
152038300_2017-10-18,2017.79452054795
JX160515_2001-05-24,2001.39178082192
JX160649_2006-04-10,2006.27123287671
JX160970_2009-06-04,2009.42191780822
152235040_2018-06-14,2018.44931506849
JX161233_1998-04-09,1998.26849315068
JX160323_2001-10-09,2001.7698630137
KY579704_2009-04-24,2009.3095890411
151157415_2014-02-18,2014.13150684931
151535080_2015-09-24,2015.72876712329
151876401_2017-04-07,2017.26301369863
151190524_2014-03-24,2014.22465753425
JX160196_2006-11-13,2006.86575342466
JX160659_2004-07-02,2004.5
JX161184_2001-01-05,2001.01095890411
JX161317_2005-11-17,2005.87671232877
151401765_2015-02-06,2015.09863013699
152265685_2018-07-18,2018.54246575342
151573854_2017-08-08,2017.6
151593568_2016-02-17,2016.12841530055
151578336_2017-08-03,2017.58630136986
KY579726_2008-01-17,2008.04371584699
JX160304_2000-09-13,2000.69945355191
JX161332_2002-09-10,2002.6904109589
JX160533_2002-06-12,2002.44383561644
151439590_2015-04-13,2015.27945205479
151442095_2015-04-27,2015.31780821918
151445683_2015-04-29,2015.32328767123
151587520_2016-01-06,2016.01366120219
151590738_2016-01-20,2016.05191256831
46081_2016-06-30,2016.49453551913
JX160478_2001-07-11,2001.52328767123
JX160122_2004-08-23,2004.64207650273
JX161344_2008-07-15,2008.53551912568
151405728_2015-03-03,2015.16712328767
JX160855_2009-01-27,2009.07123287671
JX160847_2009-04-21,2009.30136986301
JX161331_2004-05-27,2004.40163934426
JX161312_2004-10-05,2004.75956284153
151474500_2015-07-16,2015.53698630137
151478979_2015-07-04,2015.50410958904
JX161407_2003-04-25,2003.31232876712
KY579678_2006-11-16,2006.87397260274
JX161116_2004-11-04,2004.84153005464
151691149_2016-07-28,2016.57103825137
151889026_2017-05-04,2017.33698630137
KY579725_2008-04-22,2008.30601092896
151668973_2016-05-24,2016.39344262295
JX161175_2007-08-10,2007.60547945205
KY579681_2012-04-16,2012.28961748634
26416_2014-05-30,2014.40821917808
JX161103_2008-02-12,2008.11475409836
JX161272_2007-10-18,2007.79452054795
JX161112_2007-01-03,2007.00547945205
JX160524_2000-09-14,2000.70218579235
JX161285_2003-06-10,2003.43835616438
JX160701_2007-10-09,2007.7698630137
JX160960_2001-11-26,2001.90136986301
151415838_2015-03-31,2015.24383561644
151526563_2015-09-18,2015.71232876712
151426530_2017-08-08,2017.6
JX160227_2002-11-12,2002.86301369863
JX161047_2001-01-31,2001.08219178082
JX160938_2008-11-24,2008.89617486339
JX161415_2007-06-26,2007.48219178082
JX160452_2008-08-01,2008.58196721311
JX160499_2000-08-15,2000.62021857923
JX161219_2004-07-15,2004.53551912568
JX160754_2008-08-22,2008.6393442623
JX160560_2000-11-06,2000.84699453552
JX160415_2001-03-19,2001.21095890411
JX161396_2003-04-14,2003.28219178082
JX161466_1998-10-23,1998.80821917808
JX160674_2003-09-28,2003.7397260274
JX161194_2003-10-20,2003.8
JX161394_2008-11-11,2008.8606557377
KY579734_2005-02-28,2005.15890410959
151481055_2016-08-02,2016.58469945355
JX161372_2007-03-29,2007.23835616438
JX160186_2007-05-18,2007.37534246575
JX160413_1999-12-22,1999.97260273973
JX160934_2005-05-19,2005.37808219178
JX160704_2006-05-23,2006.38904109589
JX161422_2008-03-31,2008.24590163934
KY579668_2010-03-18,2010.20821917808
JX160302_1999-08-03,1999.58630136986
JX160974_2002-04-22,2002.30410958904
JX161025_2003-10-07,2003.76438356164
152043924_2017-12-29,2017.99178082192
JX160508_2007-04-16,2007.28767123288
152357988_2018-11-07,2018.84931506849
JX161093_2006-02-08,2006.10410958904
JX161264_2002-10-23,2002.80821917808
152258650_2018-07-13,2018.52876712329
151793001_2016-12-09,2016.93715846995
152176519_2018-04-13,2018.27945205479
